mod_id,source,source_type,key,identifier,namespace
MOD0010,io/wispforest/owo/ui/component/EntityComponent.class,CLASS,,e:lnet/minecraft/world/entity/entity,e
MOD0010,io/wispforest/owo/braid/widgets/sharedstate/SharedStateProvider$Proxy.class,CLASS,,t:lio/wispforest/owo/braid/widgets/sharedstate/shareablestate,t
MOD0010,io/wispforest/owo/braid/widgets/eventstream/BraidEventStream.class,CLASS,,t:ljava/lang/object,t
MOD0010,io/wispforest/owo/serialization/CodecUtils$3.class,CLASS,,s:ljava/lang/object,s
MOD0010,io/wispforest/owo/serialization/CodecUtils$3.class,CLASS,,s:ljava/lang/object,s
MOD0010,io/wispforest/owo/mixin/registry/ReferenceAccessor.class,CLASS,,t:ljava/lang/object,t
MOD0010,io/wispforest/owo/util/NumberReflection.class,CLASS,,t:ljava/lang/number,t
MOD0010,io/wispforest/owo/util/NumberReflection.class,CLASS,,t:ljava/lang/number,t
MOD0010,io/wispforest/owo/mixin/serialization/ValueOutputMixin.class,CLASS,,t:ljava/lang/object,t
MOD0010,io/wispforest/owo/mixin/serialization/ValueOutputMixin.class,CLASS,,t:ljava/lang/object,t
MOD0010,io/wispforest/owo/mixin/serialization/ValueOutputMixin.class,CLASS,,t:ljava/lang/object,t
MOD0011,fabric.mod.json,JSON,sources,https://github.com/comp500/indium,https
MOD0011,fabric.mod.json,JSON,homepage,https://modrinth.com/mod/indium,https
MOD0011,fabric.mod.json,JSON,issues,https://github.com/comp500/indium/issues,https
MOD0011,link/infra/indium/Indium.class,CLASS,,t:ljava/lang/enum,t
MOD0012,fabric.mod.json,JSON,homepage,https://modrinth.com/mod/badoptimizations/,https
MOD0012,fabric.mod.json,JSON,sources,https://github.com/imthosea/badoptimizations/,https
MOD0012,fabric.mod.json,JSON,issues,https://github.com/imthosea/badoptimizations/issues/,https
MOD0012,fabric.mod.json,JSON,modmenu.modrinth,https://modrinth.com/mod/badoptimizations/,https
MOD0012,fabric.mod.json,JSON,modmenu.curseforge,https://curseforge.com/minecraft/mc-mods/badoptimizations,https
MOD0012,me/thosea/badoptimizations/utils/fabric/PlatformMethodsImpl.class,CLASS,,badoptimizations:incompatibilities,badoptimizations
MOD0012,me/thosea/badoptimizations/utils/fabric/PlatformMethodsImpl.class,CLASS,,badoptimizations:cache_hooks,badoptimizations
MOD0012,me/thosea/badoptimizations/hook/CacheHooks.class,CLASS,,badoptimizations:cache_hooks,badoptimizations
MOD0012,me/thosea/badoptimizations/interfaces/BlockEntityTypeMethods.class,CLASS,,t:lnet/minecraft/world/level/block/entity/blockentity,t
MOD0012,me/thosea/badoptimizations/mixin/MixinToastComponent.class,CLASS,,hidegui:z,hidegui
MOD0012,me/thosea/badoptimizations/mixin/renderer/blockentity/MixinBlockEntityRenderDispatcher.class,CLASS,,e:lnet/minecraft/world/level/block/entity/blockentity,e
MOD0012,me/thosea/badoptimizations/interfaces/EntityMethods.class,CLASS,,t:lnet/minecraft/world/entity/entity,t
MOD0012,me/thosea/badoptimizations/config/ModIncompatibilities.class,CLASS,,badoptimizations:incompatibilities,badoptimizations
MOD0012,me/thosea/badoptimizations/mixin/renderer/entity/MixinEntityRendererDispatcher.class,CLASS,,t:lnet/minecraft/world/entity/entity,t
MOD0013,fabric.mod.json,JSON,homepage,https://jerozgen.dev,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/r03kt,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/benonardo,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/gazmanovich,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/madis0,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/texaliuz,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/broxyzf,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/calvineries,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/glaav,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/ookkoouu,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/wavgado,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/dominokorean,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/nuruddinplays,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/pro100katyt,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/fitfc,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/amirhan-taipovjan-greatest-i,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/altegar,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/imvietnam,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/hungyn04,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/iceealin,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/godgun968,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/buiawpkgew1,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/cccc-owo,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/andypsl8,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/xmikux,https
MOD0013,fabric.mod.json,JSON,homepage,https://github.com/yichifauzi,https
MOD0013,fabric.mod.json,JSON,homepage,https://modrinth.com/mod/language-reload,https
MOD0013,fabric.mod.json,JSON,sources,https://github.com/jerozgen/languagereload,https
MOD0013,fabric.mod.json,JSON,issues,https://github.com/jerozgen/languagereload/issues,https
MOD0013,fabric.mod.json,JSON,modmenu.modrinth,https://modrinth.com/mod/language-reload,https
MOD0013,fabric.mod.json,JSON,modmenu.curseforge,https://www.curseforge.com/minecraft/mc-mods/language-reload,https
MOD0013,jerozgen/languagereload/mixin/KeyboardHandlerMixin.class,CLASS,,debugcrashkeytime:j,debugcrashkeytime
MOD0013,jerozgen/languagereload/mixin/TranslatableContentsMixin.class,CLASS,,decomposedparts:ljava/util/list,decomposedparts
MOD0014,fabric.mod.json,JSON,homepage,https://www.curseforge.com/minecraft/mc-mods/searchables,https
MOD0014,fabric.mod.json,JSON,sources,https://github.com/jaredlll08/searchables,https
MOD0014,fabric.mod.json,JSON,issues,https://github.com/jaredlll08/searchables/issues,https
MOD0014,com/blamejared/searchables/lang/StringSearcher.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/lang/StringSearcher.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/lang/StringSearcher.class,CLASS,,c:ljava/lang/object,c
MOD0014,com/blamejared/searchables/lang/expression/visitor/ContextAwareVisitor.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/visitor/ContextAwareVisitor.class,CLASS,,c:ljava/lang/object,c
MOD0014,com/blamejared/searchables/api/context/SearchPredicate.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/autcomplete/AutoCompletingEditBox$DelegatingConsumers.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/SearchableComponent.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/SearchableComponent.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/SearchableComponent.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/SearchableComponent.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/context/SearchContext.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/SearchableType.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/context/SearchLiteral.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/lang/expression/type/PairedExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/PairedExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/PairedExpression.class,CLASS,,c:ljava/lang/object,c
MOD0014,com/blamejared/searchables/api/autcomplete/AutoCompletingEditBox.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/api/context/SearchComponent.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/lang/expression/type/GroupingExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/GroupingExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/GroupingExpression.class,CLASS,,c:ljava/lang/object,c
MOD0014,com/blamejared/searchables/api/SearchableType$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/lang/expression/type/LiteralExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/LiteralExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/LiteralExpression.class,CLASS,,c:ljava/lang/object,c
MOD0014,com/blamejared/searchables/lang/expression/Expression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/Expression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/Expression.class,CLASS,,c:ljava/lang/object,c
MOD0014,com/blamejared/searchables/lang/expression/type/ComponentExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/ComponentExpression.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/lang/expression/type/ComponentExpression.class,CLASS,,c:ljava/lang/object,c
MOD0014,com/blamejared/searchables/api/context/ContextVisitor.class,CLASS,,t:ljava/lang/object,t
MOD0014,com/blamejared/searchables/lang/expression/visitor/Visitor.class,CLASS,,r:ljava/lang/object,r
MOD0014,com/blamejared/searchables/api/autcomplete/AutoComplete.class,CLASS,,t:ljava/lang/object,t
MOD0015,fabric.mod.json,JSON,homepage,https://www.curseforge.com/minecraft/mc-mods/controlling,https
MOD0015,fabric.mod.json,JSON,sources,https://github.com/jaredlll08/controlling,https
MOD0015,fabric.mod.json,JSON,issues,https://github.com/jaredlll08/controlling/issues,https
MOD0015,com/blamejared/controlling/mixin/AccessAbstractSelectionList.class,CLASS,,e:ljava/lang/object,e
MOD0015,com/blamejared/controlling/api/event/IEventHandler.class,CLASS,,t:ljava/lang/object,t
MOD0015,com/blamejared/controlling/api/event/IEventHandler.class,CLASS,,u:ljava/lang/object,u
MOD0015,com/blamejared/controlling/platform/Services.class,CLASS,,t:ljava/lang/object,t
MOD0016,fabric.mod.json,JSON,homepage,https://www.curseforge.com/minecraft/mc-mods/clumps,https
MOD0016,fabric.mod.json,JSON,sources,https://github.com/jaredlll08/clumps,https
MOD0016,fabric.mod.json,JSON,issues,https://github.com/jaredlll08/clumps/issues,https
MOD0016,com/blamejared/clumps/platform/Services.class,CLASS,,t:ljava/lang/object,t
MOD0016,com/blamejared/clumps/api/events/IEventHandler.class,CLASS,,t:ljava/lang/object,t
MOD0016,com/blamejared/clumps/api/events/IEventHandler.class,CLASS,,u:ljava/lang/object,u
MOD0017,fabric.mod.json,JSON,homepage,https://minecraft.curseforge.com/projects/shulkerboxtooltip,https
MOD0017,fabric.mod.json,JSON,sources,https://github.com/misterpemodder/shulkerboxtooltip,https
MOD0017,fabric.mod.json,JSON,issues,https://github.com/misterpemodder/shulkerboxtooltip/issues,https
MOD0017,fabric.mod.json,JSON,maven,https://maven.misterpemodder.com/libs-release/com/misterpemodder/shulkerboxtooltip/,https
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/api/Marshaller.class,CLASS,,e:ljava/lang/object,e
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/api/Marshaller.class,CLASS,,e:ljava/lang/object,e
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/EnumValueConfigEntry.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/EnumValueConfigEntry.class,CLASS,,e:ljava/lang/enum,e
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson$Builder.class,CLASS,,a:ljava/lang/object,a
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson$Builder.class,CLASS,,b:ljava/lang/object,b
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/fabric/ServerNetworkingImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/fabric/ServerNetworkingImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode$Builder.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/RootConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/KeyValueConfigEntry.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/api/DeserializerFunction.class,CLASS,,a:ljava/lang/object,a
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/api/DeserializerFunction.class,CLASS,,b:ljava/lang/object,b
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/ParserContext.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/CategoryConfigNode$Builder.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/CategoryConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/CategoryConfigNode$Builder.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/util/ShulkerBoxTooltipUtil.class,CLASS,,l:ljava/lang/object,l
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/util/ShulkerBoxTooltipUtil.class,CLASS,,r:ljava/lang/object,r
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/fabric/FabricS2CChannel.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/context/S2CMessageContext.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$ValueValidator.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/channel/C2SChannel.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/message/MessageType.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$Builder.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$Builder.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$Builder.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/ValueConfigEntry.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/ValueConfigEntry.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/ValueConfigEntry.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/IntegerValueConfigEntry.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/ClientNetworking.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/context/C2SMessageContext.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/ConfigCategoryTab.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/ConfigCategoryTab.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/ConfigCategoryTab.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/ServerNetworking.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/ColorValueConfigEntry.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/fabric/ClientNetworkingImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/fabric/ClientNetworkingImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/CategoryConfigNode.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/CategoryConfigNode.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/serializer/InternalDeserializerFunction.class,CLASS,,b:ljava/lang/object,b
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/JsonObject.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/JsonObject.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/JsonObject.class,CLASS,,e:ljava/lang/object,e
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/JsonObject.class,CLASS,,e:lcom/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/jsonelement,e
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/fabric/FabricChannel.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/ConfigScreen.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/POJODeserializer.class,CLASS,,b:ljava/lang/object,b
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/POJODeserializer.class,CLASS,,a:ljava/lang/object,a
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/POJODeserializer.class,CLASS,,b:ljava/lang/object,b
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/fabric/FabricC2SChannel.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$ValueWriter.class,CLASS,,s:ljava/lang/object,s
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$ValueWriter.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/config/gui/entry/BooleanValueConfigEntry.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/channel/Channel.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/JsonArray.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/JsonArray.class,CLASS,,e:ljava/lang/object,e
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/JsonArray.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ConfigNode.class,CLASS,,c:ljava/lang/object,c
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/serializer/DeserializerFunctionPool.class,CLASS,,b:ljava/lang/object,b
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/channel/S2CChannel.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/Jankson$ParserFrame.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,a:ljava/lang/object,a
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,b:ljava/lang/object,b
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/impl/MarshallerImpl.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/context/MessageContext.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$ValueReader.class,CLASS,,s:ljava/lang/object,s
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/tree/ValueConfigNode$ValueReader.class,CLASS,,v:ljava/lang/object,v
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/magic/TypeMagic.class,CLASS,,u:ljava/lang/object,u
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/magic/TypeMagic.class,CLASS,,u:ljava/lang/object,u
MOD0017,com/misterpemodder/shulkerboxtooltip/shadowed/blue/endless/jankson/magic/TypeMagic.class,CLASS,,t:ljava/lang/object,t
MOD0017,com/misterpemodder/shulkerboxtooltip/impl/network/Payload.class,CLASS,,t:ljava/lang/object,t
MOD0018,fabric.mod.json,JSON,sources,https://github.com/relativitymc/c2me-fabric,https
MOD0018,fabric.mod.json,JSON,issues,https://github.com/relativitymc/c2me-fabric/issues,https
MOD0018,fabric.mod.json,JSON,discord,https://discord.gg/kdy8nm5hw4,https
MOD0018,fabric.mod.json,JSON,homepage,https://modrinth.com/mod/c2me-fabric,https
MOD0019,fabric.mod.json,JSON,issues,https://github.com/team-resourceful/resourcefullib/issues/new/choose,https
MOD0019,fabric.mod.json,JSON,sources,https://github.com/team-resourceful/resourcefullib,https
MOD0019,fabric.mod.json,JSON,homepage,https://resourcefulbees.com,https
MOD0019,com/teamresourceful/resourcefullib/common/codecs/predicates/properties/PropertyMatcher.class,CLASS,,s:lnet/minecraft/class_2688,s
MOD0019,com/teamresourceful/resourcefullib/common/fluid/data/InternalFluidData.class,CLASS,,t:ljava/lang/object,t
MOD0019,com/teamresourceful/resourcefullib/common/nbt/validators/string/StringValidator.class,CLASS,,string:exact,string
MOD0019,com/teamresourceful/resourcefullib/common/nbt/validators/string/StringValidator.class,CLASS,,string:contains,string
MOD0019,com/teamresourceful/resourcefullib/common/nbt/validators/string/StringValidator.class,CLASS,,string:starts_with,string
MOD0019,com/teamresourceful/resourcefullib/common/nbt/validators/string/StringValidator.class,CLASS,,string:ends_with,string
MOD0019,com/teamresourceful/resourcefullib/common/nbt/validators/string/StringValidator.class,CLASS,,string:regex,string
MOD0019,com/teamresourceful/resourcefullib/common/nbt/ObjectTagReader.class,CLASS,,i:ljava/lang/object,i
MOD0019,com/teamresourceful/resourcefullib/common/codecs/PrimitiveCodecHelper.class,CLASS,,t:ljava/lang/object,t
MOD0019,com/teamresourceful/resourcefullib/common/registry/fabric/FabricResourcefulRegistry.class,CLASS,,t:ljava/lang/object,t
MOD0019,com/teamresourceful/resourcefullib/common/registry/fabric/FabricResourcefulRegistry.class,CLASS,,i:tt,i
MOD0019,com/teamresourceful/resourcefullib/common/caches/CacheableBiFunction.class,CLASS,,t:ljava/lang/object,t
MOD0019,com/teamresourceful/resourcefullib/common/caches/CacheableBiFunction.class,CLASS,,u:ljava/lang/object,u
MOD0019,com/teamresourceful/resourcefullib/common/caches/CacheableBiFunction.class,CLASS,,r:ljava/lang/object,r
MOD0019,com/teamresourceful/resourcefullib/common/caches/CacheableBiFunction.class,CLASS,,t:ljava/lang/object,t
MOD0019,com/teamresourceful/resourcefullib/common/caches/CacheableBiFunction.class,CLASS,,u:ljava/lang/object,u
